"Area" "Taxa" "Year" "Trait" "Variable" "Value"
"1078" "EBS" "Benthos" 1999 "Lecitotrophic" "biomass" NA
"1081" "EBS" "Benthos" 1999 "Middle" "abundance" 0.300542597729874
"1082" "EBS" "Benthos" 1999 "Middle" "biomass" 0.4735260308316
"1083" "EBS" "Benthos" 1999 "Planktotrophic" "abundance" 0.538150336509889
"1084" "EBS" "Benthos" 1999 "Planktotrophic" "biomass" NA
"1085" "EBS" "Benthos" 1999 "Predator" "abundance" 0.370401080132475
"1086" "EBS" "Benthos" 1999 "Predator" "biomass" 0.0509748226382888
"1087" "EBS" "Benthos" 1999 "Scavenger" "abundance" 0
"1088" "EBS" "Benthos" 1999 "Scavenger" "biomass" 0
"1089" "EBS" "Benthos" 1999 "Size" "abundance" 3.94696591864101
"1090" "EBS" "Benthos" 1999 "Size" "biomass" 3.55692355116206
"1091" "EBS" "Benthos" 1999 "Suspension.feeder" "abundance" 0.116354593208963
"1092" "EBS" "Benthos" 1999 "Suspension.feeder" "biomass" 0.389729250072228
"1095" "EBS" "Benthos" 1999 "Top" "abundance" 0.372197740214134
"1096" "EBS" "Benthos" 1999 "Top" "biomass" 0.478135833595966
"1109" "EBS" "Benthos" 2000 "Deposit.feeder" "abundance" 0.163463649478462
"1110" "EBS" "Benthos" 2000 "Deposit.feeder" "biomass" 0.00252877237851662
"1111" "EBS" "Benthos" 2000 "Direct.dvlpt" "abundance" 0.255935667870051
"1112" "EBS" "Benthos" 2000 "Direct.dvlpt" "biomass" NA
"1113" "EBS" "Benthos" 2000 "Epibenthic" "abundance" 0.626146602157792
"1114" "EBS" "Benthos" 2000 "Epibenthic" "biomass" 0.995201535508637
"1121" "EBS" "Benthos" 2000 "Lecitotrophic" "abundance" 0
"1122" "EBS" "Benthos" 2000 "Lecitotrophic" "biomass" NA
"1125" "EBS" "Benthos" 2000 "Middle" "abundance" 0.186926698921104
"1126" "EBS" "Benthos" 2000 "Middle" "biomass" 0.00239923224568138
"1127" "EBS" "Benthos" 2000 "Planktotrophic" "abundance" 0.744064332129948
"1128" "EBS" "Benthos" 2000 "Planktotrophic" "biomass" NA
"1129" "EBS" "Benthos" 2000 "Predator" "abundance" 0.671692521664097
"1130" "EBS" "Benthos" 2000 "Predator" "biomass" 0.995367647058824
"1131" "EBS" "Benthos" 2000 "Scavenger" "abundance" 0
"1132" "EBS" "Benthos" 2000 "Scavenger" "biomass" 0
"1133" "EBS" "Benthos" 2000 "Size" "abundance" 3.47159602223484
"1134" "EBS" "Benthos" 2000 "Size" "biomass" 3.58170303586062
"1135" "EBS" "Benthos" 2000 "Suspension.feeder" "abundance" 0.163463649478462
"1136" "EBS" "Benthos" 2000 "Suspension.feeder" "biomass" 0.00208120204603581
"1139" "EBS" "Benthos" 2000 "Top" "abundance" 0.186926698921104
"1140" "EBS" "Benthos" 2000 "Top" "biomass" 0.00239923224568138
"1153" "EBS" "Benthos" 2001 "Deposit.feeder" "abundance" 0
"1154" "EBS" "Benthos" 2001 "Deposit.feeder" "biomass" 0
"1155" "EBS" "Benthos" 2001 "Direct.dvlpt" "abundance" 0
"1156" "EBS" "Benthos" 2001 "Direct.dvlpt" "biomass" NA
"1157" "EBS" "Benthos" 2001 "Epibenthic" "abundance" 1
"1158" "EBS" "Benthos" 2001 "Epibenthic" "biomass" 1
"1165" "EBS" "Benthos" 2001 "Lecitotrophic" "abundance" 0
"1166" "EBS" "Benthos" 2001 "Lecitotrophic" "biomass" NA
"1169" "EBS" "Benthos" 2001 "Middle" "abundance" 0
"1170" "EBS" "Benthos" 2001 "Middle" "biomass" 0
"1171" "EBS" "Benthos" 2001 "Planktotrophic" "abundance" 1
"1172" "EBS" "Benthos" 2001 "Planktotrophic" "biomass" NA
"1173" "EBS" "Benthos" 2001 "Predator" "abundance" 1
"1174" "EBS" "Benthos" 2001 "Predator" "biomass" 1
"1175" "EBS" "Benthos" 2001 "Scavenger" "abundance" 0
"1176" "EBS" "Benthos" 2001 "Scavenger" "biomass" 0
"1177" "EBS" "Benthos" 2001 "Size" "abundance" 3.58351893845611
"1178" "EBS" "Benthos" 2001 "Size" "biomass" 3.58351893845611
"1179" "EBS" "Benthos" 2001 "Suspension.feeder" "abundance" 0
"1180" "EBS" "Benthos" 2001 "Suspension.feeder" "biomass" 0
"1183" "EBS" "Benthos" 2001 "Top" "abundance" 0
"1184" "EBS" "Benthos" 2001 "Top" "biomass" 0
"1197" "EBS" "Benthos" 2002 "Deposit.feeder" "abundance" 0.458694892069001
"1198" "EBS" "Benthos" 2002 "Deposit.feeder" "biomass" 0.473955547524395
"1199" "EBS" "Benthos" 2002 "Direct.dvlpt" "abundance" 0.305135187847595
"1200" "EBS" "Benthos" 2002 "Direct.dvlpt" "biomass" NA
"1201" "EBS" "Benthos" 2002 "Epibenthic" "abundance" 0.39390293861449
"1202" "EBS" "Benthos" 2002 "Epibenthic" "biomass" 0.450557103064067
"1209" "EBS" "Benthos" 2002 "Lecitotrophic" "abundance" 0.220152399438104
"1210" "EBS" "Benthos" 2002 "Lecitotrophic" "biomass" NA
"1213" "EBS" "Benthos" 2002 "Middle" "abundance" 0.303048530692755
"1214" "EBS" "Benthos" 2002 "Middle" "biomass" 0.274721448467967
"1215" "EBS" "Benthos" 2002 "Planktotrophic" "abundance" 0.529310828885407
"1216" "EBS" "Benthos" 2002 "Planktotrophic" "biomass" NA
"1217" "EBS" "Benthos" 2002 "Predator" "abundance" 0.427012812710235
"1218" "EBS" "Benthos" 2002 "Predator" "biomass" 0.455038300835655
"1219" "EBS" "Benthos" 2002 "Scavenger" "abundance" 0
"1220" "EBS" "Benthos" 2002 "Scavenger" "biomass" 0
"1221" "EBS" "Benthos" 2002 "Size" "abundance" 3.82359886593476
"1222" "EBS" "Benthos" 2002 "Size" "biomass" 3.7111907153286
"1223" "EBS" "Benthos" 2002 "Suspension.feeder" "abundance" 0.0653524978951462
"1224" "EBS" "Benthos" 2002 "Suspension.feeder" "biomass" 0.121124651810585
"1227" "EBS" "Benthos" 2002 "Top" "abundance" 0.303048530692755
"1228" "EBS" "Benthos" 2002 "Top" "biomass" 0.274721448467967
"1241" "EBS" "Benthos" 2003 "Deposit.feeder" "abundance" 0.058736854854944
"1242" "EBS" "Benthos" 2003 "Deposit.feeder" "biomass" 0.00277674935209182
"1243" "EBS" "Benthos" 2003 "Direct.dvlpt" "abundance" 0.106356360208838
"1244" "EBS" "Benthos" 2003 "Direct.dvlpt" "biomass" NA
"1245" "EBS" "Benthos" 2003 "Epibenthic" "abundance" 0.882526290290112
"1246" "EBS" "Benthos" 2003 "Epibenthic" "biomass" 0.994446501295816
"1253" "EBS" "Benthos" 2003 "Lecitotrophic" "abundance" 0
"1254" "EBS" "Benthos" 2003 "Lecitotrophic" "biomass" NA
"1257" "EBS" "Benthos" 2003 "Middle" "abundance" 0.0410663933364129
"1258" "EBS" "Benthos" 2003 "Middle" "biomass" 0.00144043382477546
"1259" "EBS" "Benthos" 2003 "Planktotrophic" "abundance" 0.893643639791162
"1260" "EBS" "Benthos" 2003 "Planktotrophic" "biomass" NA
"1261" "EBS" "Benthos" 2003 "Predator" "abundance" 0.910676218396228
"1262" "EBS" "Benthos" 2003 "Predator" "biomass" 0.996174256448229
"1263" "EBS" "Benthos" 2003 "Scavenger" "abundance" 0
"1264" "EBS" "Benthos" 2003 "Scavenger" "biomass" 0
"1265" "EBS" "Benthos" 2003 "Size" "abundance" 3.37303430669807
"1266" "EBS" "Benthos" 2003 "Size" "biomass" 3.57664476272542
"1267" "EBS" "Benthos" 2003 "Suspension.feeder" "abundance" 0.0410663933364129
"1268" "EBS" "Benthos" 2003 "Suspension.feeder" "biomass" 0.00144043382477546
"1271" "EBS" "Benthos" 2003 "Top" "abundance" 0.117473709709888
"1272" "EBS" "Benthos" 2003 "Top" "biomass" 0.0042092603728202
"1285" "EBS" "Benthos" 2004 "Deposit.feeder" "abundance" 0.64564795664052
"1286" "EBS" "Benthos" 2004 "Deposit.feeder" "biomass" 0.733116671602014
"1287" "EBS" "Benthos" 2004 "Direct.dvlpt" "abundance" 0.295776161365142
"1288" "EBS" "Benthos" 2004 "Direct.dvlpt" "biomass" NA
"1289" "EBS" "Benthos" 2004 "Epibenthic" "abundance" 0.257391959995448
"1290" "EBS" "Benthos" 2004 "Epibenthic" "biomass" 0.142404291636186
"1297" "EBS" "Benthos" 2004 "Lecitotrophic" "abundance" 0.261979386415907
"1298" "EBS" "Benthos" 2004 "Lecitotrophic" "biomass" NA
"1301" "EBS" "Benthos" 2004 "Middle" "abundance" 0.320533681026833
"1302" "EBS" "Benthos" 2004 "Middle" "biomass" 0.417648691345374
"1303" "EBS" "Benthos" 2004 "Planktotrophic" "abundance" 0.425752653685985
"1304" "EBS" "Benthos" 2004 "Planktotrophic" "biomass" NA
"1305" "EBS" "Benthos" 2004 "Predator" "abundance" 0.27840793599001
"1306" "EBS" "Benthos" 2004 "Predator" "biomass" 0.142404291636186
"1307" "EBS" "Benthos" 2004 "Scavenger" "abundance" 0
"1308" "EBS" "Benthos" 2004 "Scavenger" "biomass" 0
"1309" "EBS" "Benthos" 2004 "Size" "abundance" 4.32281522679601
"1310" "EBS" "Benthos" 2004 "Size" "biomass" 4.26767644759937
"1311" "EBS" "Benthos" 2004 "Suspension.feeder" "abundance" 0.0604005451687302
"1312" "EBS" "Benthos" 2004 "Suspension.feeder" "biomass" 0.0245276764998343
"1315" "EBS" "Benthos" 2004 "Top" "abundance" 0.320533681026833
"1316" "EBS" "Benthos" 2004 "Top" "biomass" 0.403300837566937
"1329" "EBS" "Benthos" 2005 "Deposit.feeder" "abundance" 0.607938853143269
"1330" "EBS" "Benthos" 2005 "Deposit.feeder" "biomass" 0.78291848585079
"1331" "EBS" "Benthos" 2005 "Direct.dvlpt" "abundance" 0.365792413806887
"1332" "EBS" "Benthos" 2005 "Direct.dvlpt" "biomass" NA
"1333" "EBS" "Benthos" 2005 "Epibenthic" "abundance" 0.197871232496658
"1334" "EBS" "Benthos" 2005 "Epibenthic" "biomass" 0.0505880191106211
"1341" "EBS" "Benthos" 2005 "Lecitotrophic" "abundance" 0.269902579325426
"1342" "EBS" "Benthos" 2005 "Lecitotrophic" "biomass" NA
"1345" "EBS" "Benthos" 2005 "Middle" "abundance" 0.33571206672572
"1346" "EBS" "Benthos" 2005 "Middle" "biomass" 0.46192664461595
"1347" "EBS" "Benthos" 2005 "Planktotrophic" "abundance" 0.343101736917515
"1348" "EBS" "Benthos" 2005 "Planktotrophic" "biomass" NA
"1349" "EBS" "Benthos" 2005 "Predator" "abundance" 0.272789940878228
"1350" "EBS" "Benthos" 2005 "Predator" "biomass" 0.065243072399853
"1351" "EBS" "Benthos" 2005 "Scavenger" "abundance" 0.0316866401669941
"1352" "EBS" "Benthos" 2005 "Scavenger" "biomass" 0.0229346563763322
"1353" "EBS" "Benthos" 2005 "Size" "abundance" 4.03311925969281
"1354" "EBS" "Benthos" 2005 "Size" "biomass" 4.45583450976859
"1355" "EBS" "Benthos" 2005 "Suspension.feeder" "abundance" 0.0660139399138375
"1356" "EBS" "Benthos" 2005 "Suspension.feeder" "biomass" 0.105347739801544
"1359" "EBS" "Benthos" 2005 "Top" "abundance" 0.377291422355384
"1360" "EBS" "Benthos" 2005 "Top" "biomass" 0.456832929070195
"1373" "EBS" "Benthos" 2006 "Deposit.feeder" "abundance" 0.55504453969335
"1374" "EBS" "Benthos" 2006 "Deposit.feeder" "biomass" 0.628003426696894
"1375" "EBS" "Benthos" 2006 "Direct.dvlpt" "abundance" 0.346733950159567
"1376" "EBS" "Benthos" 2006 "Direct.dvlpt" "biomass" NA
"1377" "EBS" "Benthos" 2006 "Epibenthic" "abundance" 0.291700769952463
"1378" "EBS" "Benthos" 2006 "Epibenthic" "biomass" 0.121066139521749
"1385" "EBS" "Benthos" 2006 "Lecitotrophic" "abundance" 0.256118511860871
"1386" "EBS" "Benthos" 2006 "Lecitotrophic" "biomass" NA
"1389" "EBS" "Benthos" 2006 "Middle" "abundance" 0.325294649583302
"1390" "EBS" "Benthos" 2006 "Middle" "biomass" 0.405660175953079
"1391" "EBS" "Benthos" 2006 "Planktotrophic" "abundance" 0.408060362159244
"1392" "EBS" "Benthos" 2006 "Planktotrophic" "biomass" NA
"1393" "EBS" "Benthos" 2006 "Predator" "abundance" 0.324988178975416
"1394" "EBS" "Benthos" 2006 "Predator" "biomass" 0.12477148689144
"1395" "EBS" "Benthos" 2006 "Scavenger" "abundance" 0.0319433077167572
"1396" "EBS" "Benthos" 2006 "Scavenger" "biomass" 0.0144936741921667
"1397" "EBS" "Benthos" 2006 "Size" "abundance" 3.92694395604398
"1398" "EBS" "Benthos" 2006 "Size" "biomass" 3.64494601682832
"1399" "EBS" "Benthos" 2006 "Suspension.feeder" "abundance" 0.0718517014455283
"1400" "EBS" "Benthos" 2006 "Suspension.feeder" "biomass" 0.142112668271593
"1403" "EBS" "Benthos" 2006 "Top" "abundance" 0.372110617810049
"1404" "EBS" "Benthos" 2006 "Top" "biomass" 0.451091281211625
"1417" "EBS" "Benthos" 2007 "Deposit.feeder" "abundance" 0.600924839367598
"1418" "EBS" "Benthos" 2007 "Deposit.feeder" "biomass" 0.600312760247987
"1419" "EBS" "Benthos" 2007 "Direct.dvlpt" "abundance" 0.371568798463953
"1420" "EBS" "Benthos" 2007 "Direct.dvlpt" "biomass" NA
"1421" "EBS" "Benthos" 2007 "Epibenthic" "abundance" 0.205569047166477
"1422" "EBS" "Benthos" 2007 "Epibenthic" "biomass" 0.0507818620538372
"1429" "EBS" "Benthos" 2007 "Lecitotrophic" "abundance" 0.213800092716747
"1430" "EBS" "Benthos" 2007 "Lecitotrophic" "biomass" NA
"1433" "EBS" "Benthos" 2007 "Middle" "abundance" 0.315358855427629
"1434" "EBS" "Benthos" 2007 "Middle" "biomass" 0.465127577345663
"1435" "EBS" "Benthos" 2007 "Planktotrophic" "abundance" 0.372645069404743
"1436" "EBS" "Benthos" 2007 "Planktotrophic" "biomass" NA
"1437" "EBS" "Benthos" 2007 "Predator" "abundance" 0.289825003492727
"1438" "EBS" "Benthos" 2007 "Predator" "biomass" 0.0648895658796649
"1439" "EBS" "Benthos" 2007 "Scavenger" "abundance" 0.0157699871923441
"1440" "EBS" "Benthos" 2007 "Scavenger" "biomass" 0.00792170603971214
"1441" "EBS" "Benthos" 2007 "Size" "abundance" 3.90577270960846
"1442" "EBS" "Benthos" 2007 "Size" "biomass" 3.78642134453021
"1443" "EBS" "Benthos" 2007 "Suspension.feeder" "abundance" 0.0969438328708732
"1444" "EBS" "Benthos" 2007 "Suspension.feeder" "biomass" 0.280301529543014
"1447" "EBS" "Benthos" 2007 "Top" "abundance" 0.388793932872751
"1448" "EBS" "Benthos" 2007 "Top" "biomass" 0.470232096440779
"1461" "EBS" "Benthos" 2008 "Deposit.feeder" "abundance" 0.517325708371691
"1462" "EBS" "Benthos" 2008 "Deposit.feeder" "biomass" 0.640650776164246
"1463" "EBS" "Benthos" 2008 "Direct.dvlpt" "abundance" 0.33252410745698
"1464" "EBS" "Benthos" 2008 "Direct.dvlpt" "biomass" NA
"1465" "EBS" "Benthos" 2008 "Epibenthic" "abundance" 0.385108279890982
"1466" "EBS" "Benthos" 2008 "Epibenthic" "biomass" 0.0859290678078431
"1473" "EBS" "Benthos" 2008 "Lecitotrophic" "abundance" 0.199422481070417
"1474" "EBS" "Benthos" 2008 "Lecitotrophic" "biomass" NA
"1477" "EBS" "Benthos" 2008 "Middle" "abundance" 0.280913447632847
"1478" "EBS" "Benthos" 2008 "Middle" "biomass" 0.449934252825884
"1479" "EBS" "Benthos" 2008 "Planktotrophic" "abundance" 0.475045993872182
"1480" "EBS" "Benthos" 2008 "Planktotrophic" "biomass" NA
"1481" "EBS" "Benthos" 2008 "Predator" "abundance" 0.383814176642253
"1482" "EBS" "Benthos" 2008 "Predator" "biomass" 0.0972544227917372
"1483" "EBS" "Benthos" 2008 "Scavenger" "abundance" 0.0358924314940247
"1484" "EBS" "Benthos" 2008 "Scavenger" "biomass" 0.00313753075510605
"1485" "EBS" "Benthos" 2008 "Size" "abundance" 3.85550731889131
"1486" "EBS" "Benthos" 2008 "Size" "biomass" 3.9949653828983
"1487" "EBS" "Benthos" 2008 "Suspension.feeder" "abundance" 0.0546544255929607
"1488" "EBS" "Benthos" 2008 "Suspension.feeder" "biomass" 0.217837327828551
"1491" "EBS" "Benthos" 2008 "Top" "abundance" 0.321991449902045
"1492" "EBS" "Benthos" 2008 "Top" "biomass" 0.457839285399672
"1505" "EBS" "Benthos" 2009 "Deposit.feeder" "abundance" 0.494666895388521
"1506" "EBS" "Benthos" 2009 "Deposit.feeder" "biomass" 0.726714141586483
"1507" "EBS" "Benthos" 2009 "Direct.dvlpt" "abundance" 0.289577009595435
"1508" "EBS" "Benthos" 2009 "Direct.dvlpt" "biomass" NA
"1509" "EBS" "Benthos" 2009 "Epibenthic" "abundance" 0.310131430222051
"1510" "EBS" "Benthos" 2009 "Epibenthic" "biomass" 0.0800828596229249
"1517" "EBS" "Benthos" 2009 "Lecitotrophic" "abundance" 0.27720057233607
"1518" "EBS" "Benthos" 2009 "Lecitotrophic" "biomass" NA
"1521" "EBS" "Benthos" 2009 "Middle" "abundance" 0.331706352281785
"1522" "EBS" "Benthos" 2009 "Middle" "biomass" 0.457133992613226
"1523" "EBS" "Benthos" 2009 "Planktotrophic" "abundance" 0.390726269549325
"1524" "EBS" "Benthos" 2009 "Planktotrophic" "biomass" NA
"1525" "EBS" "Benthos" 2009 "Predator" "abundance" 0.418533251517749
"1526" "EBS" "Benthos" 2009 "Predator" "biomass" 0.0859927625534307
"1527" "EBS" "Benthos" 2009 "Scavenger" "abundance" 0
"1528" "EBS" "Benthos" 2009 "Scavenger" "biomass" 0
"1529" "EBS" "Benthos" 2009 "Size" "abundance" 4.07400966741941
"1530" "EBS" "Benthos" 2009 "Size" "biomass" 4.28451532167477
"1531" "EBS" "Benthos" 2009 "Suspension.feeder" "abundance" 0.0942822902993423
"1532" "EBS" "Benthos" 2009 "Suspension.feeder" "biomass" 0.139271054995821
"1535" "EBS" "Benthos" 2009 "Top" "abundance" 0.331706352281785
"1536" "EBS" "Benthos" 2009 "Top" "biomass" 0.44757806677413
"1549" "EBS" "Benthos" 2012 "Deposit.feeder" "abundance" 0.478043353930748
"1550" "EBS" "Benthos" 2012 "Deposit.feeder" "biomass" 0.571838665823412
"1551" "EBS" "Benthos" 2012 "Direct.dvlpt" "abundance" 0.35939920083802
"1552" "EBS" "Benthos" 2012 "Direct.dvlpt" "biomass" NA
"1553" "EBS" "Benthos" 2012 "Epibenthic" "abundance" 0.271621124927849
"1554" "EBS" "Benthos" 2012 "Epibenthic" "biomass" 0.27296482318688
"1561" "EBS" "Benthos" 2012 "Lecitotrophic" "abundance" 0.246707911647917
"1562" "EBS" "Benthos" 2012 "Lecitotrophic" "biomass" NA
"1565" "EBS" "Benthos" 2012 "Middle" "abundance" 0.323929163245981
"1566" "EBS" "Benthos" 2012 "Middle" "biomass" 0.355886820027148
"1567" "EBS" "Benthos" 2012 "Planktotrophic" "abundance" 0.357165147657702
"1568" "EBS" "Benthos" 2012 "Planktotrophic" "biomass" NA
"1569" "EBS" "Benthos" 2012 "Predator" "abundance" 0.306916335302701
"1570" "EBS" "Benthos" 2012 "Predator" "biomass" 0.290468777463732
"1571" "EBS" "Benthos" 2012 "Scavenger" "abundance" 0.0356475122135278
"1572" "EBS" "Benthos" 2012 "Scavenger" "biomass" 0.00596442545463776
"1573" "EBS" "Benthos" 2012 "Size" "abundance" 3.98289763446676
"1574" "EBS" "Benthos" 2012 "Size" "biomass" 4.14659662947972
"1575" "EBS" "Benthos" 2012 "Suspension.feeder" "abundance" 0.142015283821058
"1576" "EBS" "Benthos" 2012 "Suspension.feeder" "biomass" 0.125482605822911
"1579" "EBS" "Benthos" 2012 "Top" "abundance" 0.334215637130642
"1580" "EBS" "Benthos" 2012 "Top" "biomass" 0.350471089899329
"1593" "EBS" "Benthos" 2015 "Deposit.feeder" "abundance" 0
"1594" "EBS" "Benthos" 2015 "Deposit.feeder" "biomass" 0
"1595" "EBS" "Benthos" 2015 "Direct.dvlpt" "abundance" 0
"1596" "EBS" "Benthos" 2015 "Direct.dvlpt" "biomass" NA
"1597" "EBS" "Benthos" 2015 "Epibenthic" "abundance" 1
"1598" "EBS" "Benthos" 2015 "Epibenthic" "biomass" 1
"1605" "EBS" "Benthos" 2015 "Lecitotrophic" "abundance" 0
"1606" "EBS" "Benthos" 2015 "Lecitotrophic" "biomass" NA
"1609" "EBS" "Benthos" 2015 "Middle" "abundance" 0
"1610" "EBS" "Benthos" 2015 "Middle" "biomass" 0
"1611" "EBS" "Benthos" 2015 "Planktotrophic" "abundance" 1
"1612" "EBS" "Benthos" 2015 "Planktotrophic" "biomass" NA
"1613" "EBS" "Benthos" 2015 "Predator" "abundance" 1
"1614" "EBS" "Benthos" 2015 "Predator" "biomass" 1
"1615" "EBS" "Benthos" 2015 "Scavenger" "abundance" 0
"1616" "EBS" "Benthos" 2015 "Scavenger" "biomass" 0
"1617" "EBS" "Benthos" 2015 "Size" "abundance" 3.58351893845611
"1618" "EBS" "Benthos" 2015 "Size" "biomass" 3.58351893845611
"1619" "EBS" "Benthos" 2015 "Suspension.feeder" "abundance" 0
"1620" "EBS" "Benthos" 2015 "Suspension.feeder" "biomass" 0
"1623" "EBS" "Benthos" 2015 "Top" "abundance" 0
"1624" "EBS" "Benthos" 2015 "Top" "biomass" 0
"1629" "EBS" "Phytoplankton" 1985 "Autotroph" "abundance" 0.906568175056007
"1630" "EBS" "Phytoplankton" 1985 "Volume.Cell" "abundance" 5.18615646778874
"1631" "EBS" "Phytoplankton" 1985 "Chain" "abundance" 0.5524904447634
"1632" "EBS" "Phytoplankton" 1985 "Heterotroph" "abundance" 0.469835017453284
"1633" "EBS" "Phytoplankton" 1985 "Motile" "abundance" 0.625068821782911
"1634" "EBS" "Phytoplankton" 1985 "Nitrogen.fix" "abundance" 0
"1635" "EBS" "Phytoplankton" 1985 "Silica" "abundance" 0.215178245080501
"1636" "EBS" "Phytoplankton" 1987 "Autotroph" "abundance" 0.724069563260675
"1637" "EBS" "Phytoplankton" 1987 "Volume.Cell" "abundance" 5.78663470654649
"1638" "EBS" "Phytoplankton" 1987 "Chain" "abundance" 0.393391547589529
"1639" "EBS" "Phytoplankton" 1987 "Heterotroph" "abundance" 0.713960497725693
"1640" "EBS" "Phytoplankton" 1987 "Motile" "abundance" 1
"1641" "EBS" "Phytoplankton" 1987 "Nitrogen.fix" "abundance" 0
"1642" "EBS" "Phytoplankton" 1987 "Silica" "abundance" 0
"1643" "EBS" "Phytoplankton" 1988 "Autotroph" "abundance" 0.876351271715911
"1644" "EBS" "Phytoplankton" 1988 "Volume.Cell" "abundance" 4.66388451933213
"1645" "EBS" "Phytoplankton" 1988 "Chain" "abundance" 0.500190113428224
"1646" "EBS" "Phytoplankton" 1988 "Heterotroph" "abundance" 0.462200717712231
"1647" "EBS" "Phytoplankton" 1988 "Motile" "abundance" 0.724897506233539
"1648" "EBS" "Phytoplankton" 1988 "Nitrogen.fix" "abundance" 0
"1649" "EBS" "Phytoplankton" 1988 "Silica" "abundance" 0
"1650" "EBS" "Phytoplankton" 1989 "Autotroph" "abundance" 1
"1651" "EBS" "Phytoplankton" 1989 "Volume.Cell" "abundance" 3.66249693216777
"1652" "EBS" "Phytoplankton" 1989 "Chain" "abundance" 0.325769427472337
"1653" "EBS" "Phytoplankton" 1989 "Heterotroph" "abundance" 0.437085879666926
"1654" "EBS" "Phytoplankton" 1989 "Motile" "abundance" 0.674230572527663
"1655" "EBS" "Phytoplankton" 1989 "Nitrogen.fix" "abundance" 0.232862804278081
"1656" "EBS" "Phytoplankton" 1989 "Silica" "abundance" 0
"1657" "EBS" "Phytoplankton" 1990 "Autotroph" "abundance" 0.922755279062903
"1658" "EBS" "Phytoplankton" 1990 "Volume.Cell" "abundance" 4.28187456776155
"1659" "EBS" "Phytoplankton" 1990 "Chain" "abundance" 0.188571694279992
"1660" "EBS" "Phytoplankton" 1990 "Heterotroph" "abundance" 0.526086743225839
